Common garden,R (bloc no),Provenance,arbre,id,year,AgeC,Vinc_m3,Average_density,bm_inc_density
Mont-Laurier,4,369,10,369_263,2001,20,0.004635328,559.5,2.593465813
Mont-Laurier,4,369,10,369_263,2002,21,0.004739052,567.1,2.687516415
Mont-Laurier,4,369,10,369_263,2003,22,0.004217423,569.7,2.402665908
Mont-Laurier,4,369,10,369_263,2004,23,0.004503035,564.2,2.5406124
Mont-Laurier,4,369,10,369_263,2005,24,0.002747444,586.5,1.611375681
Mont-Laurier,4,369,10,369_263,2006,25,0.002205852,566.4,1.249394766
Mont-Laurier,4,369,10,369_263,2007,26,0.003400126,577.5,1.963572924
Mont-Laurier,4,369,10,369_263,2008,27,0.002180299,549.8,1.198728349
Mont-Laurier,4,369,10,369_263,2009,28,0.004125337,577.7,2.38320706
Mont-Laurier,4,369,10,369_263,2010,29,0.005439446,598.8,3.257140359
Mont-Laurier,4,369,10,369_263,2011,30,0.004738321,557.8,2.643035659
Mont-Laurier,4,369,10,369_263,2012,31,0.003436037,550.1,1.890163926
Mont-Laurier,4,369,10,369_263,2013,32,0.003498354,505.1,1.767018739
Mont-Laurier,4,369,10,369_263,2014,33,0.003110619,555.6,1.728260041
Mont-Laurier,4,369,10,369_263,2015,34,0.003115196,495,1.542021987
Mont-Laurier,4,369,11,369_264,1984,1,0.000346805,572.9,0.19868452
Mont-Laurier,4,369,11,369_264,1985,2,0.000740961,536.5,0.397525325
Mont-Laurier,4,369,11,369_264,1986,3,0.001429004,531.3,0.759229851
Mont-Laurier,4,369,11,369_264,1987,4,0.00278677,512.1,1.427104979
Mont-Laurier,4,369,11,369_264,1988,5,0.003656355,485.3,1.774429128
Mont-Laurier,4,369,11,369_264,1989,6,0.003942033,474.5,1.870494789
Mont-Laurier,4,369,11,369_264,1990,7,0.005402111,458.9,2.479028719
Mont-Laurier,4,369,11,369_264,1991,8,0.003953545,472.4,1.867654563
Mont-Laurier,4,369,11,369_264,1992,9,0.004618537,471.3,2.176716371
Mont-Laurier,4,369,11,369_264,1993,10,0.006739236,474.6,3.198441236
Mont-Laurier,4,369,11,369_264,1994,11,0.004950753,463.4,2.29417877
Mont-Laurier,4,369,11,369_264,1995,12,0.003003689,539.2,1.61958889
Mont-Laurier,4,369,11,369_264,1996,13,0.00646072,512.8,3.313056988
Mont-Laurier,4,369,11,369_264,1997,14,0.008500542,475.6,4.042857745
Mont-Laurier,4,369,11,369_264,1998,15,0.003532887,510.7,1.804245485
Mont-Laurier,4,369,11,369_264,1999,16,0.004548788,494.1,2.247556101
Mont-Laurier,4,369,11,369_264,2000,17,0.003889471,485.1,1.886782438
Mont-Laurier,4,369,11,369_264,2001,18,0.005004903,507.8,2.541489771
Mont-Laurier,4,369,11,369_264,2002,19,0.005483742,513.6,2.81644961
Mont-Laurier,4,369,11,369_264,2003,20,0.006334383,488.3,3.093078958
Mont-Laurier,4,369,11,369_264,2004,21,0.005272277,491.5,2.591324012
Mont-Laurier,4,369,11,369_264,2005,22,0.004337382,488.6,2.119244876
Mont-Laurier,4,369,11,369_264,2006,23,0.003407784,455.6,1.552586176
Mont-Laurier,4,369,11,369_264,2007,24,0.004803456,515.6,2.476661968
Mont-Laurier,4,369,11,369_264,2008,25,0.003764827,475.1,1.7886691
Mont-Laurier,4,369,11,369_264,2009,26,0.003757089,476.7,1.791004285
Mont-Laurier,4,369,11,369_264,2010,27,0.00476895,509,2.42739561
Mont-Laurier,4,369,11,369_264,2011,28,0.003839081,520.9,1.999777489
Mont-Laurier,4,369,11,369_264,2012,29,0.004281709,488.8,2.092899301
Mont-Laurier,4,369,11,369_264,2013,30,0.003273436,489,1.600710184
Mont-Laurier,4,369,11,369_264,2014,31,0.004636251,463,2.146583991
Mont-Laurier,6,369,3,369_511,1983,1,0.000197636,568.1,0.112276809
Mont-Laurier,6,369,3,369_511,1984,2,0.000422477,506.6,0.214026721
Mont-Laurier,6,369,3,369_511,1985,3,0.000845153,515.6,0.435761079
Mont-Laurier,6,369,3,369_511,1986,4,0.001004166,551.9,0.554199336
Mont-Laurier,6,369,3,369_511,1987,5,0.001679327,488.7,0.820687033
Mont-Laurier,6,369,3,369_511,1988,6,0.00237093,427.4,1.013335607
Mont-Laurier,6,369,3,369_511,1989,7,0.00278139,456.9,1.270817169
Mont-Laurier,6,369,3,369_511,1990,8,0.004837358,428.1,2.070873108
Mont-Laurier,6,369,3,369_511,1991,9,0.005146145,437.2,2.249894354
Mont-Laurier,6,369,3,369_511,1992,10,0.005016227,434.9,2.181557165
Mont-Laurier,6,369,3,369_511,1993,11,0.008502121,426.9,3.629555486
Mont-Laurier,6,369,3,369_511,1994,12,0.008501668,437.1,3.716079047
Mont-Laurier,6,369,3,369_511,1995,13,0.012688719,458.2,5.813970926
Mont-Laurier,6,369,3,369_511,1996,14,0.011941463,444.8,5.311562663
Mont-Laurier,6,369,3,369_511,1997,15,0.010282692,464,4.77116929
Mont-Laurier,6,369,3,369_511,1998,16,0.009609958,470.3,4.519563047
Mont-Laurier,6,369,3,369_511,1999,17,0.006759852,481.3,3.253516856
Mont-Laurier,6,369,3,369_511,2000,18,0.008405225,437.3,3.675604896
Mont-Laurier,6,369,3,369_511,2001,19,0.007499821,447.9,3.359170008
Mont-Laurier,6,369,3,369_511,2002,20,0.005808283,527,3.060965307
Mont-Laurier,6,369,3,369_511,2003,21,0.008137406,446.6,3.634165677
Mont-Laurier,6,369,3,369_511,2004,22,0.008365496,441.1,3.690020319
Mont-Laurier,6,369,3,369_511,2005,23,0.005584349,459.5,2.566008179
Mont-Laurier,6,369,3,369_511,2006,24,0.004514291,489.7,2.210648308
Mont-Laurier,6,369,3,369_511,2007,25,0.006203026,454,2.816173973
Mont-Laurier,6,369,3,369_511,2008,26,0.003450189,436.4,1.505662388
Mont-Laurier,6,369,3,369_511,2009,27,0.003301197,421.3,1.390794178
Mont-Laurier,6,369,3,369_511,2010,28,0.005113487,507.8,2.596628819
Mont-Laurier,6,369,3,369_511,2011,29,0.004715921,494,2.329665191
Mont-Laurier,6,369,3,369_511,2012,30,0.004382989,477.1,2.091124222
Mont-Laurier,6,369,3,369_511,2013,31,0.00311562,446.4,1.390812528
Mont-Laurier,6,369,3,369_511,2014,32,0.002512182,445.9,1.120182055
Mont-Laurier,6,369,3,369_511,2015,33,0.002326046,415.5,0.966472122
Mont-Laurier,6,369,13,369_512,1982,1,0.000271839,534.2,0.145216289
Mont-Laurier,6,369,13,369_512,1983,2,0.000509906,507.9,0.258981051
Mont-Laurier,6,369,13,369_512,1984,3,0.001062582,476.7,0.506533
Mont-Laurier,6,369,13,369_512,1985,4,0.001768457,469.6,0.830467374
Mont-Laurier,6,369,13,369_512,1986,5,0.001803522,523.3,0.943782829
Mont-Laurier,6,369,13,369_512,1987,6,0.002859799,501.2,1.433331425
Mont-Laurier,6,369,13,369_512,1988,7,0.003200541,460.5,1.4738493
Mont-Laurier,6,369,13,369_512,1989,8,0.002457847,448.8,1.103081923
Mont-Laurier,6,369,13,369_512,1990,9,0.003361533,443.1,1.489495286
Mont-Laurier,6,369,13,369_512,1991,10,0.00396155,489.8,1.940367144
Mont-Laurier,6,369,13,369_512,1992,11,0.00419154,467,1.957449161
Mont-Laurier,6,369,13,369_512,1993,12,0.004391551,456.5,2.004742865
Mont-Laurier,6,369,13,369_512,1994,13,0.003699369,463.7,1.71539733
Mont-Laurier,6,369,13,369_512,1995,14,0.002191477,489.8,1.073385391
Mont-Laurier,6,369,13,369_512,1996,15,0.002465839,459.2,1.132313456
Mont-Laurier,6,369,13,369_512,1997,16,0.005069972,461.1,2.337764052
Mont-Laurier,6,369,13,369_512,1998,17,0.002397024,516.4,1.237822991
Mont-Laurier,6,369,13,369_512,1999,18,0.003563197,489.4,1.743828618
Mont-Laurier,6,369,13,369_512,2000,19,0.005293168,432,2.286648651
Mont-Laurier,6,369,13,369_512,2001,20,0.002830813,447.9,1.26792092
Mont-Laurier,6,369,13,369_512,2002,21,0.003377409,463.2,1.564415904
Mont-Laurier,6,369,13,369_512,2003,22,0.003256327,446.7,1.454601259
Mont-Laurier,6,369,13,369_512,2004,23,0.003356509,471.3,1.581922496
Mont-Laurier,6,369,13,369_512,2005,24,0.002110058,377.2,0.795913783
Mont-Laurier,6,369,13,369_512,2006,25,0.001462191,336.9,0.492612283
Mont-Laurier,6,369,13,369_512,2007,26,0.001712933,440,0.753690563
Mont-Laurier,6,369,13,369_512,2008,27,0.002695782,317.9,0.856988989
Mont-Laurier,6,369,13,369_512,2009,28,0.001496154,355.5,0.53188284
Mont-Laurier,6,369,13,369_512,2010,29,0.001948267,448.1,0.873018633
Mont-Laurier,6,369,13,369_512,2011,30,0.001941208,410.6,0.797060032
Mont-Laurier,6,369,13,369_512,2012,31,0.001906847,378.6,0.721932133
Mont-Laurier,6,369,13,369_512,2013,32,0.001403338,404.3,0.567369524
Mont-Laurier,6,369,13,369_512,2014,33,0.001571812,400.2,0.629039276
Mont-Laurier,6,369,13,369_512,2015,34,0.000912134,416.6,0.37999504
Mont-Laurier,6,369,7,369_513,1981,1,0.000433142,568.1,0.246068117
Mont-Laurier,6,369,7,369_513,1982,2,0.000590549,553.6,0.326927905
Mont-Laurier,6,369,7,369_513,1983,3,0.001087334,584.9,0.635981824
Mont-Laurier,6,369,7,369_513,1984,4,0.001692835,555.4,0.940200694
Mont-Laurier,6,369,7,369_513,1985,5,0.002471309,517.4,1.278655421
Mont-Laurier,6,369,7,369_513,1986,6,0.002948233,544.2,1.604428636
Mont-Laurier,6,369,7,369_513,1987,7,0.004889307,548.8,2.683251708
Mont-Laurier,6,369,7,369_513,1988,8,0.006747342,526.5,3.552475744
Mont-Laurier,6,369,7,369_513,1989,9,0.004011179,516.3,2.070971735
Mont-Laurier,6,369,7,369_513,1990,10,0.006418794,493.2,3.165749084
Mont-Laurier,6,369,7,369_513,1991,11,0.004837703,554,2.680087542
Mont-Laurier,6,369,7,369_513,1992,12,0.005105863,471.7,2.408435476
Mont-Laurier,6,369,7,369_513,1993,13,0.005419305,496.2,2.689059131
Mont-Laurier,6,369,7,369_513,1994,14,0.004265631,485.9,2.072670149
Mont-Laurier,6,369,7,369_513,1995,15,0.003766867,541.9,2.041265323
Mont-Laurier,6,369,7,369_513,1996,16,0.004251539,551.6,2.345149132
Mont-Laurier,6,369,7,369_513,1997,17,0.006008428,516,3.100348649
Mont-Laurier,6,369,7,369_513,1998,18,0.004097073,541.5,2.218565171
Mont-Laurier,6,369,7,369_513,1999,19,0.003159421,540.3,1.707034909
Mont-Laurier,6,369,7,369_513,2000,20,0.004742376,555.7,2.635338416
Mont-Laurier,6,369,7,369_513,2001,21,0.004144334,534.1,2.213488788
Mont-Laurier,6,369,7,369_513,2002,22,0.004142077,555.8,2.302166505
Mont-Laurier,6,369,7,369_513,2003,23,0.004537973,525.3,2.383797447
Mont-Laurier,6,369,7,369_513,2004,24,0.005092987,542.4,2.762436227
Mont-Laurier,6,369,7,369_513,2005,25,0.00460508,487.3,2.244055596
Mont-Laurier,6,369,7,369_513,2006,26,0.00323401,504.1,1.630264381
Mont-Laurier,6,369,7,369_513,2007,27,0.004054263,505.4,2.049024704
Mont-Laurier,6,369,7,369_513,2008,28,0.003548368,472.1,1.675184508
Mont-Laurier,6,369,7,369_513,2009,29,0.002960215,437.4,1.294798125
Mont-Laurier,6,369,7,369_513,2010,30,0.003515568,476.7,1.675871415
Mont-Laurier,6,369,7,369_513,2011,31,0.00296715,463.6,1.375570683
Mont-Laurier,6,369,7,369_513,2012,32,0.003911139,482.1,1.885560238
Mont-Laurier,6,369,7,369_513,2013,33,0.00346894,460.1,1.596059318
Mont-Laurier,6,369,7,369_513,2014,34,0.002271332,496,1.126580475
Mont-Laurier,6,369,7,369_513,2015,35,0.002525268,515.9,1.30278582
Mont-Laurier,6,369,8,369_514,1984,1,0.000405717,492.5,0.199815559
Mont-Laurier,6,369,8,369_514,1985,2,0.000850998,436.5,0.371460604
Mont-Laurier,6,369,8,369_514,1986,3,0.001489407,502.6,0.748575837
Mont-Laurier,6,369,8,369_514,1987,4,0.002271451,469.5,1.066446403
Mont-Laurier,6,369,8,369_514,1988,5,0.003856615,441,1.700767226
Mont-Laurier,6,369,8,369_514,1989,6,0.003829814,437.3,1.674777531
Mont-Laurier,6,369,8,369_514,1990,7,0.004676619,415.2,1.941732327
Mont-Laurier,6,369,8,369_514,1991,8,0.004769687,437.2,2.085307228
Mont-Laurier,6,369,8,369_514,1992,9,0.005304832,407.2,2.160127463
Mont-Laurier,6,369,8,369_514,1993,10,0.005625162,412,2.317566823
Mont-Laurier,6,369,8,369_514,1994,11,0.006186715,410.6,2.540265096
Mont-Laurier,6,369,8,369_514,1995,12,0.005829139,420.5,2.451152838
Mont-Laurier,6,369,8,369_514,1996,13,0.007560405,394.8,2.984847952
Mont-Laurier,6,369,8,369_514,1997,14,0.008262289,403,3.329702299
Mont-Laurier,6,369,8,369_514,1998,15,0.007822258,410.5,3.211037077
Mont-Laurier,6,369,8,369_514,1999,16,0.006478273,406.5,2.633417956
Mont-Laurier,6,369,8,369_514,2000,17,0.009913576,372.3,3.690824142
Mont-Laurier,6,369,8,369_514,2001,18,0.008606246,371.9,3.200662874
Mont-Laurier,6,369,8,369_514,2002,19,0.009225854,387.9,3.578708563
Mont-Laurier,6,369,8,369_514,2003,20,0.008115379,391.4,3.176359278
Mont-Laurier,6,369,8,369_514,2004,21,0.009061491,381.2,3.454240281
Mont-Laurier,6,369,8,369_514,2005,22,0.006681536,368.5,2.462145861
Mont-Laurier,6,369,8,369_514,2006,23,0.005151014,403.3,2.077403765
Mont-Laurier,6,369,8,369_514,2007,24,0.006558065,386.8,2.536659365
Mont-Laurier,6,369,8,369_514,2008,25,0.007231718,359,2.596186837
Mont-Laurier,6,369,8,369_514,2009,26,0.006563245,359.9,2.362111797
Mont-Laurier,6,369,8,369_514,2010,27,0.006664407,400.3,2.667762263
Mont-Laurier,6,369,8,369_514,2011,28,0.006079254,385,2.340512704
Mont-Laurier,6,369,8,369_514,2012,29,0.007374063,329.7,2.431228543
Mont-Laurier,6,369,8,369_514,2013,30,0.006882247,391.7,2.695776076
Mont-Laurier,6,369,8,369_514,2014,31,0.004960328,385,1.909726332
Mont-Laurier,6,369,8,369_514,2015,32,0.005734,437.7,2.509771893
Mont-Laurier,6,369,10,369_515,1982,1,0.000333614,518.1,0.172845145
Mont-Laurier,6,369,10,369_515,1983,2,0.000674686,516.8,0.348677635
Mont-Laurier,6,369,10,369_515,1984,3,0.001116307,466.6,0.520868672
Mont-Laurier,6,369,10,369_515,1985,4,0.002123391,449.5,0.95446416
Mont-Laurier,6,369,10,369_515,1986,5,0.002910097,475.8,1.384624281
Mont-Laurier,6,369,10,369_515,1987,6,0.004018475,451,1.812332427
Mont-Laurier,6,369,10,369_515,1988,7,0.0048601,441.8,2.147192054
Mont-Laurier,6,369,10,369_515,1989,8,0.00395018,416.4,1.64485486
Mont-Laurier,6,369,10,369_515,1990,9,0.006690214,424.9,2.842671777
Mont-Laurier,6,369,10,369_515,1991,10,0.004721008,461.4,2.178273183
Mont-Laurier,6,369,10,369_515,1992,11,0.004140133,420.5,1.740926024
Mont-Laurier,6,369,10,369_515,1993,12,0.007091515,446,3.162815548
Mont-Laurier,6,369,10,369_515,1994,13,0.006682879,440.4,2.943139759
Mont-Laurier,6,369,10,369_515,1995,14,0.005958671,455.1,2.711791374
Mont-Laurier,6,369,10,369_515,1996,15,0.004220011,422.8,1.784220611
Mont-Laurier,6,369,10,369_515,1997,16,0.007794816,478.3,3.728260507
Mont-Laurier,6,369,10,369_515,1998,17,0.006813653,484.9,3.303940491
Mont-Laurier,6,369,10,369_515,1999,18,0.006930502,460.1,3.188723961
Mont-Laurier,6,369,10,369_515,2000,19,0.006293469,424.1,2.669060166
Mont-Laurier,6,369,10,369_515,2001,20,0.006617552,447.7,2.962677897
Mont-Laurier,6,369,10,369_515,2002,21,0.005969957,464.9,2.775433184
Mont-Laurier,6,369,10,369_515,2003,22,0.006588701,467.5,3.080217713
Mont-Laurier,6,369,10,369_515,2004,23,0.008560303,550.7,4.714158585
Mont-Laurier,6,369,10,369_515,2005,24,0.005330731,472.7,2.519836755
Mont-Laurier,6,369,10,369_515,2006,25,0.003799652,410.8,1.560897044
Mont-Laurier,6,369,10,369_515,2007,26,0.006360404,514,3.269247476
Mont-Laurier,6,369,10,369_515,2008,27,0.004209371,468,1.969985794
Mont-Laurier,6,369,10,369_515,2009,28,0.005953094,518.1,3.08429806
Mont-Laurier,6,369,10,369_515,2010,29,0.006816051,559.4,3.812899117
Mont-Laurier,6,369,10,369_515,2011,30,0.003991552,510.3,2.036889195
Mont-Laurier,6,369,10,369_515,2012,31,0.005805327,510.2,2.961877949
Mont-Laurier,6,369,10,369_515,2013,32,0.003155245,429.8,1.356124372
Mont-Laurier,6,369,10,369_515,2014,33,0.005085028,462.5,2.351825445
Mont-Laurier,6,369,10,369_515,2015,34,0.003327,539.7,1.795581652
Mont-Laurier,6,369,9,369_516,1982,1,0.000271685,603.2,0.163880217
Mont-Laurier,6,369,9,369_516,1983,2,0.00069654,571.7,0.398212007
Mont-Laurier,6,369,9,369_516,1984,3,0.001118016,532.1,0.594896458
Mont-Laurier,6,369,9,369_516,1985,4,0.002076715,519.6,1.079061113
Mont-Laurier,6,369,9,369_516,1986,5,0.002625937,566.5,1.487593318
Mont-Laurier,6,369,9,369_516,1987,6,0.004450634,557,2.479003342
Mont-Laurier,6,369,9,369_516,1988,7,0.005592229,504.5,2.821279475
Mont-Laurier,6,369,9,369_516,1989,8,0.004043343,503.4,2.035418761
Mont-Laurier,6,369,9,369_516,1990,9,0.005860231,489.1,2.866239122
Mont-Laurier,6,369,9,369_516,1991,10,0.00432989,546.4,2.365851991
Mont-Laurier,6,369,9,369_516,1992,11,0.00455662,502.3,2.288790038
Mont-Laurier,6,369,9,369_516,1993,12,0.004607076,527.1,2.42838958
Mont-Laurier,6,369,9,369_516,1994,13,0.005154287,497.4,2.563742144
Mont-Laurier,6,369,9,369_516,1995,14,0.004175515,533.6,2.228054917
Mont-Laurier,6,369,9,369_516,1996,15,0.004966982,504.7,2.506835678
Mont-Laurier,6,369,9,369_516,1997,16,0.006126825,522.9,3.203716886
Mont-Laurier,6,369,9,369_516,1998,17,0.004870136,583.8,2.843185199
Mont-Laurier,6,369,9,369_516,1999,18,0.00472615,539.8,2.551175646
Mont-Laurier,6,369,9,369_516,2000,19,0.006155979,506.7,3.119234459
Mont-Laurier,6,369,9,369_516,2001,20,0.004926468,549,2.704631143
Mont-Laurier,6,369,9,369_516,2002,21,0.004825451,566.9,2.735548276
Mont-Laurier,6,369,9,369_516,2003,22,0.004391984,532.6,2.339170511
Mont-Laurier,6,369,9,369_516,2004,23,0.003336243,513.2,1.712159985
Mont-Laurier,6,369,9,369_516,2005,24,0.003411048,528.2,1.801715414
Mont-Laurier,6,369,9,369_516,2006,25,0.002772784,583.9,1.619028595
Mont-Laurier,6,369,9,369_516,2007,26,0.005093757,529.2,2.69561624
Mont-Laurier,6,369,9,369_516,2008,27,0.005733326,508.2,2.913676201
Mont-Laurier,6,369,9,369_516,2009,28,0.003783385,520.6,1.969630162
Mont-Laurier,6,369,9,369_516,2010,29,0.004886365,554.1,2.707534646
Mont-Laurier,6,369,9,369_516,2011,30,0.003865815,579.4,2.239853124
Mont-Laurier,6,369,9,369_516,2012,31,0.003260136,570.4,1.859581633
Mont-Laurier,6,369,9,369_516,2013,32,0.003575704,579.7,2.07283586
Mont-Laurier,6,369,9,369_516,2014,33,0.002767933,551.2,1.525684776
Mont-Laurier,6,369,9,369_516,2015,34,0.002921751,594.3,1.736396707
Mont-Laurier,3,4277,5,4277_091,1981,1,0.000326838,499.7,0.16332113
Mont-Laurier,3,4277,5,4277_091,1982,2,0.000536617,500,0.268308665
Mont-Laurier,3,4277,5,4277_091,1983,3,0.001221887,468.6,0.572576226
Mont-Laurier,3,4277,5,4277_091,1984,4,0.002462363,461.3,1.135887806
Mont-Laurier,3,4277,5,4277_091,1985,5,0.003277343,407.6,1.335845104
Mont-Laurier,3,4277,5,4277_091,1986,6,0.003951951,409.3,1.617533694
Mont-Laurier,3,4277,5,4277_091,1987,7,0.005421047,418.4,2.268165983
Mont-Laurier,3,4277,5,4277_091,1988,8,0.005754451,437,2.514694967
Mont-Laurier,3,4277,5,4277_091,1989,9,0.005713228,419.5,2.396699168
Mont-Laurier,3,4277,5,4277_091,1990,10,0.00811507,438.6,3.559269536
Mont-Laurier,3,4277,5,4277_091,1991,11,0.007590259,483.2,3.667613004
Mont-Laurier,3,4277,5,4277_091,1992,12,0.006439452,467,3.007223854
Mont-Laurier,3,4277,5,4277_091,1993,13,0.008506123,447.2,3.803938319
Mont-Laurier,3,4277,5,4277_091,1994,14,0.004847598,407.7,1.976365877
Mont-Laurier,3,4277,5,4277_091,1995,15,0.005324364,495.6,2.63875487
Mont-Laurier,3,4277,5,4277_091,1996,16,0.004502963,439.1,1.977250817
Mont-Laurier,3,4277,5,4277_091,1997,17,0.006698436,463.2,3.102715534
Mont-Laurier,3,4277,5,4277_091,1998,18,0.005140604,477.7,2.455666308
Mont-Laurier,3,4277,5,4277_091,1999,19,0.005949013,472.6,2.811503522
Mont-Laurier,3,4277,5,4277_091,2000,20,0.007868196,446.3,3.511575837
Mont-Laurier,3,4277,5,4277_091,2001,21,0.006000715,457.9,2.74772742
Mont-Laurier,3,4277,5,4277_091,2002,22,0.006338963,455.4,2.886763819
Mont-Laurier,3,4277,5,4277_091,2003,23,0.00523824,444,2.325778348
Mont-Laurier,3,4277,5,4277_091,2004,24,0.006309085,464.2,2.92867738
Mont-Laurier,3,4277,5,4277_091,2005,25,0.003661479,472.8,1.731147221
Mont-Laurier,3,4277,5,4277_091,2006,26,0.00330742,396.7,1.312053667
Mont-Laurier,3,4277,5,4277_091,2007,27,0.005437139,504.4,2.742492961
Mont-Laurier,3,4277,5,4277_091,2008,28,0.005047484,434.3,2.192122271
Mont-Laurier,3,4277,5,4277_091,2009,29,0.005512887,426.9,2.353451476
Mont-Laurier,3,4277,5,4277_091,2010,30,0.006176826,414.5,2.560294237
Mont-Laurier,3,4277,5,4277_091,2011,31,0.005371047,352.8,1.89490545
Mont-Laurier,3,4277,5,4277_091,2012,32,0.00791098,405.6,3.208693357
Mont-Laurier,3,4277,5,4277_091,2013,33,0.005351736,407.3,2.179762042
Mont-Laurier,3,4277,5,4277_091,2014,34,0.006227429,461.2,2.87209006
Mont-Laurier,3,4277,5,4277_091,2015,35,0.008671185,458.3,3.974004168
Mont-Laurier,3,4277,6,4277_092,1982,1,0.00021093,513.5,0.108312707
Mont-Laurier,3,4277,6,4277_092,1983,2,0.000473273,483.1,0.228638391
Mont-Laurier,3,4277,6,4277_092,1984,3,0.001218151,473,0.576185472
Mont-Laurier,3,4277,6,4277_092,1985,4,0.002047068,433.5,0.887404173
Mont-Laurier,3,4277,6,4277_092,1986,5,0.00236985,453.7,1.075200825
Mont-Laurier,3,4277,6,4277_092,1987,6,0.003294764,475.6,1.566989794
Mont-Laurier,3,4277,6,4277_092,1988,7,0.003496771,444.8,1.555363742
Mont-Laurier,3,4277,6,4277_092,1989,8,0.003184956,415.4,1.323030605
Mont-Laurier,3,4277,6,4277_092,1990,9,0.003427359,399.4,1.368886978
Mont-Laurier,3,4277,6,4277_092,1991,10,0.002756047,452.6,1.247386871
Mont-Laurier,3,4277,6,4277_092,1992,11,0.002958257,446.3,1.320270294
Mont-Laurier,3,4277,6,4277_092,1993,12,0.003238971,439.1,1.422231993
Mont-Laurier,3,4277,6,4277_092,1994,13,0.002953291,439.3,1.297380789
Mont-Laurier,3,4277,6,4277_092,1995,14,0.002293617,487.3,1.117679773
Mont-Laurier,3,4277,6,4277_092,1996,15,0.002788683,470.8,1.31291181
Mont-Laurier,3,4277,6,4277_092,1997,16,0.004459254,444.3,1.98124642
Mont-Laurier,3,4277,6,4277_092,1998,17,0.004193852,532.3,2.232387248
Mont-Laurier,3,4277,6,4277_092,1999,18,0.003302004,460.6,1.520903151
Mont-Laurier,3,4277,6,4277_092,2000,19,0.006183227,446.2,2.758955925
Mont-Laurier,3,4277,6,4277_092,2001,20,0.003873891,443.4,1.717683153
Mont-Laurier,3,4277,6,4277_092,2002,21,0.003905322,465.6,1.818318087
Mont-Laurier,3,4277,6,4277_092,2003,22,0.003981955,422,1.680385047
Mont-Laurier,3,4277,6,4277_092,2004,23,0.00372564,440.8,1.642262132
Mont-Laurier,3,4277,6,4277_092,2005,24,0.00212773,424.7,0.903646941
Mont-Laurier,3,4277,6,4277_092,2006,25,0.001444865,377.7,0.545725388
Mont-Laurier,3,4277,6,4277_092,2007,26,0.00216815,435.9,0.945096382
Mont-Laurier,3,4277,6,4277_092,2008,27,0.002278992,415.4,0.946693113
Mont-Laurier,3,4277,6,4277_092,2009,28,0.002697933,426.6,1.150938095
Mont-Laurier,3,4277,6,4277_092,2010,29,0.002948123,481.9,1.420700591
Mont-Laurier,3,4277,6,4277_092,2011,30,0.002534504,514.1,1.302988242
